comment,label
nhìn_chung phí cả tiền sản_phẩm hút không dc mụn lại còn để lại thâm đỏ mặt chất_lượng không như mong_đợi thấy nhiều ng bảo không hút dc sạch nhưng vẫn cứ mua rồi đúng thật,1
hàng về đúng mẫu sản_phẩm khá mượt   đóng_gói chắc_chắn   tốt,0
dưỡng tốt sáng dậy môi cực_kì căng mịn môi thông_thường rất khô dễ bong da nên có thói_quen hay gỡ da môi từ lúc xài dưỡng ngủ xài son airy_ink bên môi chẳng còn khô luôn căng hồng rõ luôn ấy làm muốn gỡ da môi cũng không có gỡ haha,0
lam_an k có tâm đặt đơn 99k thi giao hang thiếu mat 15k,1
tôi đã nhận đc hàng sạo hôm sau lại gửi tiếp 1 cái nữa sao nên tôi ko nhận,0
hàng ok chất_lượng sản_phẩm tuyệt_vời,0
 mua 2 màu 101 102 thoa lê môi bị vón cục ko đc mịn môi chất son rất khô ko mền mướt,1
rất mất_nết đã nói giao 2 cái màu hồng 1 màu đen ok đã rồi giao lại éo có cái liên_quan 2 trắng 1 xanh   nếu hok có nói tao 1 tiếng làm_trò mất_dạy để bán dc hàng hả gian_thương éo có khá lên nha mại,1
cặp sách bám bụi rất nhiều nhìn như đồ second_hand thất_vọng nhận hàng cái do ẩu vì chỉ cần 2 phút lau sơ sản_phẩm sẽ rất đẹp bán hàng không có tâm nếu còn lặp lại sẽ không bao_giờ mua hàng ở tiki,1
ghi_chú rõ vàng khoanh cả màu sp giao ko đúng cả,1
đặt tả bé trai giao tả bé gái lần sau đề_nghị lưu_ý ghi_chú của nhé,1
chất_lượng sản_phẩm tuyệt_vời lens êm,0
tất to quá tất chắc bé 34 tuổi mới vừa,1
  đặt màu đem giao màu xám,1
sách mới còn trong bọc nhựa giao hàng nhanh kinh_khủng,0
bàn_phím vuốt học_hỏi từ samsung ok hết nhé chưa xài bb full cảm_ứng nên ko rõ nhưng q10 xài rồi quả_thật chẳng làm được j nhiều ngoài nghe_gọi lướt web dùng trình_duyệt của bb vẫn bị đơ ,1
chất_lượng sản_phẩm rất kém giày tróc màu đế giống như đồ_chơi con_nít   sơn chồng lên giày dỏm  rất không đáng tiền,1
chất_lượng sản_phẩm rất kém nhìn hàng vừa nhận chỉ mun vứt như hàng dùng rồi vẫn còn ship dc khách làm_ăn thất_đức,1
giày đẹp size 39 nhưng phom to quá to mang không vừa vui_lòng đổi size nhỏ hơn nhé cảm_ơn,1
phục_vụ rất tốt va chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh,0
k như qc jờ mới lắp keu rất bé dc đổi lại tốt,1
quạt đẹp mới sài 2 ngày thấy chạy tốt chưa hư,0
sp nhận đc bị khuyết_tật tay biến mất thật_sự thất_vọng,1
chất_lượng sản_phẩm tuyệt_vời rất đáng tiền hàng dày_dặn đường may đẹp tôi rất hài_lòng về sản_phẩm thank,0
có hướng_dẫn đầy_đủ ưng,0
sp tuyet voi hang y_hinh 100% giao hang nhanh chong_rat thich_tac phong lam viec cua se ung_ho trong thoi_gian tiep theo,0
 nước_tẩy trang bị đổ ra nắp không chặt,1
để ko đúng số ký s2 vua bé 1020ky   bé nhà minh 11kg ma_mac ko vừa mặc ko cài được cúc vì quá chật,1
tôi sử_dụng sản_phẩm 2 lần đáy nồi bị tróc lớp chống dính mặc_dù đã rất cẩn_thận rửa nồi nút thời_gian cũng có vấn_đề tôi chỉnh nấu 15 phút sau tập_thể_dục nhưng 30 phút quay về nồi vẫn nấu,1
chất_lượng sản_phẩm tuyệt_vờirất đẹpchị trang đương_nhiênchị ấy rất thân_thiện tóm gọn 3 chữ đẹpđáng tiềnvà hoàn_hảo,0
hàng đẹp lắm thời_gian giao hàng rất nhanh,0
đóng_gói sản_phẩm rất đẹp chắc_chắn nhưng thiêu cây thao măc đông hô giao đông hô kg đung loai kg lam ăn hoan thi mât khach nha,1
rất đáng tiền hài_lòng về sản_phẩm,0
mua 4 quạt 1 quạt mang về 1 hôm hỏng pin k sạc được chỉ cắm điện nới dùng đc,1
đặt 1kg khô gà cay lá chanh giao o 5kg cay lá chanh còn o 5kg không cay lá chanh chất_lượng sản_phẩm dở khô cứng ngọt sản_phẩm đã không ngon mà_còn giao hàng không dúng đơn mất uy_tín không có lần sau,1
ko còn điểm để chê,0
cứng đẹp 1 đầu viết 1 đầu tự_vệ phá kính,0
sản_phẩm giao không giống như hình chất_lượng sản_phẩm kém,1
hàng k giống thật vs sản_phẩm đã được đăng nghi hàng giả,1
chất_lượng sản_phẩm tuyệt_vời đẹp hơn cả mong_đợi chủ cũng nhiệt_tình phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh tốc_độ giao hàng khủng_khiếp luôn,0
đóng_gói sản_phẩm cẩn_thận tư_vấn tận_tình ns chung rất tiền,0
hình dán rất cute,0
mực vừa_miệng nhưng mực mềm 1 tí sẽ ngon hơn giao hàng nhanh,0
sản_phẩm mới nhận đc 2 ngày đã thấy hơi nc ở trongquá thất_vọng luôn giao hàng oke,1
sản_phẩm tốt chất_lượng phù_hợp giá tiền,0
máy rất yếu ko vặn nổi đầy_đủ dụng_cụ nhưng ko dùng được hiểu quả hơi phí tiền,1
gian phơi rât yêu không đưng vưng rât đê_nga,1
sp như mô_tả,0
sản_phẩm hơi cũ,1
lọ hơi bé đóng_gói sản_phẩm rất đẹp chắc_chắn,0
 chất_lượng sản_phẩm tuyệt_vời 1 bộ màu đỏ kg có cộng dây,0
gear s2 đỉnh_cao của công_nghệ đẹp,0
kẹo bị nát mất 13 gói chắc do vận_chuyển bốc mùi nồng_nặc,1
hàng đóng_gói kỹ quá mở ốm bút sắt gắn ngòi hơi bị lỏng nhưng vẫn rate 5,0
xau_hag kem chat_luong va kg dung voi hih anh,1
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt,0
vừa chân vải chất_lượng,0
hàng đểu,1
đồ giả da quảng_bá da thật bán đồ da đểu,1
mua lần thứ 2 vẫn ưng như lần đầu sẽ ủng_hộ dài_dài,0
váy đẹp giống ảnh size chuẩn bé nhà rất thích thời_gian giao hàng nhanh sẽ tiếp_tục ủng_hộ,0
mua cái rồi vẫn đóng_gói sơ_sài,1
thik kiểu_dáng như 5s ,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn rất hài_lòng về sản_phẩm,0
lỗi điều_khiển không dùng được khiển,1
quá đẹp ráng cày_bừa đển lên em ms book thôi,0
rất không đáng tiềnson không check được mã_vạch mặc_dù dùng hẳn wechat dùng hàng nội_địa trung khá nhiều nhưng son lần đúng không ưng nổi đầu son có nấc giống như tự làm vậy không khớp khuôn son có 1 thỏi auth dùng bỏ ra so sáng thấy khác nhau lỡ mua r nên thôi,1
sản_phẩm bị móp vận_chuyển nhắn_tin ko trả_lời tuy_nhiên sản_phẩm dùng khá ok,0
dầu_gội thơmm mùi bưởi dã_mann siêuu thích bọt cũng khá nhiềuu mùi lưu lại trên tóc thoang_thoảnggg,0
sp rất tốt  đẹp  rất hài_lòng về,0
sản_phẩm mới nhận đc 2 ngày đã thấy hơi nc ở trongquá thất_vọng luôn giao hàng oke,1
may mua mơ lên ko chay đc chất_lượng sản_phẩm rất kém,1
da nhan dc hang dep nhung hinh in tren ao vs non hk giong,0
đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất chậm đợi khá lâu thấy báo về máy đã giao lưu kho quá lâu,0
 nói_chung củ sấy ko xoay được 360 độ nên dù bật 180904 tiếng rưỡi cũng ko khô đồ hết mặc_dù ko phải đồ jean hay đồ dày chỉ đầm thun kia thôi mà_còn nv quá hao điện có_lẽ củ sấy cũng ko xoay ra mặt trước được theo khớp của nó nên bắt_buộc phải xoay ngang như hình rất bất_tiện chỉnh,1
thật_sự không hiểu có mấy bạn mua đã sử_dụng cuốn sách rồi bạn muốn nhận bản pdf phải thực_hiện viết nhận_xét đánh 5 sao nếu chưa mua chưa sử_dụng qua làm_sao biết sách có chất_lượng không đánh_giá 5 sao vì những lợi_ích cá_nhân như_thế bạn làm những người khác có cái nhìn ảo hãy người thông_thái sống thật nếu đã sử_dụng có cái nhìn đúng_đắn đánh_giá đúng giá_trị của cuốn sách còn không dừng lại việc viết nhận_xét,1
cần lưu_ý giây cũng đc nhưng sốp gửi khác màu,1
tks nh nhé ghế chắc_chắn lắm ạ ,0
tuyệt_vời ạ,0
màu không y_hình chất vải rất mỏng size 38 nhưng có_vẻ nhỏ hơn size thật mang chật không mang tất được dây buộc rất ngắn nên rất khó buộc vì_vậy không đáng tiền,1
dùng rấttt thíchhh ạaaa,0
không biết cách liên_hệ để gửi lại điện_thoại không mở được nguồn,1
mua hàng ngày 309 báo lỗi ngay sau nhận hàng khaorng 30 phút đến hôm_nay 0710 sau 1 tuần vẫn chưa nhận đc phản_hồi đổitrả của bên tiki quá thất_vọng,1
thời_gian giao hàng rất nhanh chăn giặt rồi mềm hơn đắp rất sướng như k đắp,0
ngon chất_lượng sản_phẩm tuyệt_vời cay vá,0
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh phục_vụ rất tốt,0
cần lưu_ý xấu,1
phục_vụ tốt đóng_gói cẩn_thận tuy_nhiên nên làm_việc shopee vì lưu_hành quá lâu 6 ngày lưu kho rồi mới giao khách,0
đóng_gói sản_phẩm sơ_sài bị bẹp_dí mất dáng da nhăn_nheo chất_lượng sản_phẩm không như mong_đợi,1
ăn cũng ngon tự_dưng khô gà lại có sợi lông gà to_tướng thấy nhợn_nhợn,1
 chắc_chắn người_nhà mìh tìm cách lắp xog xài 5 bé gãy ngã đập đầu lun mìh nt báo k trả_lời fải gọi điện  giao hàng bị vỡ miếg nhựa đen thiếu đih ốc gọi báo có gửi bổ_sung cái thiếu thay cái vỡ đợi hòai k thấy mìh lên ntin hỏi cũg im_ru k phản_hồi bất_kì cái,1
chắc do cá_nhân đọc thấy không hợp lắm lắm,1
nồi nhỏ xinh vỏ nồi đã bị móp 1 ít đấy cũng không phải vấn_đề lớn mong nó dùng tốt ok nhưng dùng rất thất_vọng vì nồi cơm chưa kịp sôi nó đã bật lên nút warm rồi,1
thấy cx ok bạn thích thơm k ok vì mùi nó hơi lạ,0
chất_lượng sản_phẩm tuyệt_vời thời_gian giao hàng rất nhanh chị chủ tư_vấn rất nhiệt_tình,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt ưng rất ưng,0
hộp inox lớn nhất có dung_tích nhỏ quá không chứa được nhiều cơm làm thấy đói nhanh hơn,1
hàng đẹp thời_gian giao hàng rất nhanh,0
chất_lượng sản_phẩm kem chat_luong da deu,1
đúng vậy note mới dòng điện_thoại anh_cả của samsung,0
 giấy dai thấm dầu khá tốt kích_thước nhỏ_gọn sản_phẩm nên mua thấy phím thấm dầu sản_phẩm của nhật nên đã đặt mua luôn được khá nhiều người đánh_giá chất_lượng tốt lại còn giá rẻ hơn một_số loại ở thị_trường nữa chứ,0
 đúng màu nhưng nhãn_hiệu khác không giống mô_tả,1
tuyệt_vời,0
ngon rất ngon quá ngon,0
mẫu_mã đẹp  âm_vang,0
sách có_vẻ quá tệ thực_sự không hay như mong_đợi mua quyển sách hy_vọng sẽ tìm được điều hay mới_mẻ nhưng có_vẻ không,1
tiền_nào_của_ấy chất khá ok đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanh,0
ship bằng sản_pham luôan,1
chất_lượng sản_phẩm tuyệt_vời đẹp hơn mong_đợi chúc làm_ăn phát_đạt,0
good product quality excellent service by seller fast delivery,0
chất_lượng sản_phẩm tuyệt_vời tốt nhé,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn tư_vấn rất nhiệt_tình,0
đóng_gói hàng cẩn_thận sản_phẩm ít bọt rửa xong thấy da khô căng nên dùng thêm xịt khoáng để dưỡng_ẩm,1
bị giao cuốn bị goi cong góc của cuốn sách như bị gấp lại một_nửa bên cạnh bìa sau cuốn sách còn bị vết rạch như mũi dao nhọn làm rách tới 3 trang cả bìa trong đơn hàng của có 3 cuốn nhưng chỉ mỗi cuốn bị không hiểu vì sao chẳng hài_lòng về việc,1
chất_lượng sản_phẩm tuyệt_vời tuy postcard có 2 card yoongi nhưng không có jhope chúc làm_ăn thuận_lợi,0
chất_lượng sản_phẩm tuyệt_vời bánh ngon mềm_dẻo,0
giá say goodbye 4ever rồi giá cạnh_tranh kiểu thua vè cả chất lẫn giá_cả tầm_giá mido tissot movado sang_trọng lich_lãm vật_liệu phải gọi nồi_đồng_cối_đá đã vậy anh gear s2 chình_ình ra giá chi 5 đến 7 triệu thiết kệ nổi_bật tính_năng đảm_bảo chỉ có ngang hoặc hơn chứ không thua,1
lỗi do winphone ít phần_mềm nghịch_ngợm vui_vẻ nhìn sang androi ios vẫn thấy gato về pokemon_go bigo live azar,1
giao thiếu hàng rất nhiều,1
da hh thiên dầu k hiểu sao dùng lại bị mụn đầu_đen quá_trời sẽ không mua lại,1
thứ nhất mô_tả sản_phẩm dành trẻ 06 tháng nhưng nhận được hàng sản_phẩm dành trẻ 8 tháng trở lên thứ hai thái_độ nhân_viên giao hàng không tốt tỏ thái_độ bề trên tôi mua hàng chứ tôi không xin cần được ban_phát,1
tã mềm thấm_hút tốt giá lại rẻ nữa giao hàng hơi bị lâu đóng_gói sản_phẩm cẩn_thận chắc_chắn cảm_ơn,0
c chất_lượng sản_phẩm tuyệt_vời gió k dung mau,0
 sp có mùi khó_chiu ko biet co phai la hang fake ko nua_hoi hoang_mang,1
tôi đưa nhân_viên 120k nhân_viên k trả lại tiền thừa luôn bực_mình,1
thất_vọng mua đồng_hồ nhật nhận đồng_hồ china,1
đẹp tệ_hại,1
thích mấy thiết_kế của samsung ấy đẹp hợp xu_hướng,0
hàng đẹp đóng_gói cẩn_thận chỉ có_điều đặt màu xám giao màu vàng,0
chọn siro vị nhãn nhưng nhận đc pha thử đúng như kiều nước pha đường ko có tý mùi_vị nhãn chất_lượng sản_phẩm rất kém,1
bánh rất ngon_ngon nhất báng quy trứng muối,0
đúng leader của android có_khác 2 năm trở_lại sản_phẩm của samsung rất đẹp rất đáng mua,0
không đẹp,1
nhận được hàng đầy vết trầy trên sản_phẩm không hài_lòng,1
giày tốt so giá nhưng cửa_hàng giao shopee chậm,0
sản_phẩm cây_lau thích_hợp nhà có diện_tích rộng lau sạch nhanh tuy_nhiên phần chốt dễ bị lệch mới mua được gần 2 tháng đã bị hỏng ,1
đầu nhip ko được khít lắm nhưng biết cách xài vẫn ok,0
đắt,1
 2018 gọi điện nhiều lần sdt 01207945528 nhưng không bắt_máy rep ib lâu 4 nhận hàng ngày 13 nhìn_chung 5 gửi lại hàng để đổi nhưng 2 thực_sự rất thất_vọng về cách làm_việc cũng như cskh của vì_vậy 2018 vẫn chưa nhận được hàng gửi lại đặt 12 cái quạt trong có 2 cái bị lỗi,1
giao hàng nhưng k có hộp đựng sản_phẩm chỉ đựng trong túi nilong rất hoài_nghi về chất_lượng sản_phẩm,1
đầu ống cứng chứ k mềm như mô_tả,1
sản_phẩm có chất_lượng đúng như giới_thiệu mỗi_tội không nhắn được để xin tài_liệu,0
đưa toàn màu rất xấu,1
đóng_gói sản_phẩm rất kém hộp đã bị vỡ,1
sim len mang choi game kg noi,1
mua 2 dây đều bị hư đầu cắm hoạt_động ko rep để đổi hàng hư,1
gà trộn ko được đều lắm nhưng cũng ok so tầm giá,0
không có miếng bọc,1
thời_gian giao hàng rất nhanhnhưng mua cái nữ giao cái to không sử_dụng được tốn tiền thất_vong,1
chất_liệu vải mỏng quá khuyên anh_em nên mua loại xanh màu trắng lõi hết quần trong hix,1
phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp chắc_chắn dăte mới,0
mát lạnh thích thật,0
son đẹp mịn môi đóng_gói chắc nhưng mùi son nồng bị đổ mồ_hôi bị hai vết sướt dài,1
giá tiền ổn vì bảng băng_đô nhỏ nên cài lên tóc không nổi_bật,0
chất_lượng sản_phẩm wá tuyệt_vời,0
gói hàng thật_sự thật_sự rất chắc_chắn ng chăm_sóc khách_hàng rất dễ_thương sp i hình giày rất đẹp nhưng e rất lười chụp mọi ng đương_nhiên 5 sao r,0
