comment,label
Chất lượng sản phẩm rất kém. Son rất  dỗm.,1
Tạm được  Thời gian giao hàng chậm,1
"""Bạn về quê rút cây bút chọc chọc nửa ngày xem mấy người biết Note 5 là gì? Trong khi rút 5s ra nghe gọi 2 phút ai cũng biết hàng Apple và khen sang thế, nghe rất sướng""",0
Chất lượng sản phẩm tuyệt vời ko có gì để chê,0
Giao hàng nhanh sản phẩm đẹp 😄😄😄,0
Chất lượng sản phẩm tạm được. Máy trục trặc mà bảo hành  rắc rối. Đã ib hỗ trợ mà shop ko tl. Quá thất vọng,1
nhìn chung hàng đẹp đóng gói cẩn thận chỉ có điều mình đặt màu xám mà giao màu vàng,1
Sản phẩm dùng ok. Đăc biệt rất thích cách phục vụ của shop.  cảm thấy đáng tin cậy. Đóng gói sản phẩm rất đẹp và chắc chắn. Triệu like,0
Chất lượng sản phẩm tuyệt vời.chi moi toi minh bao gui 1 cai mau den va 1 cai mau do thi lai gui tat au do,0
Chất lượng sản phẩm tuyệt vời. Mình đang xem để mua kem mắt của hãng. Dùng trọn bộ để có tác dụng tốt nhất,0
Đồng hồ đẹp sắc nét chi tiết vát 3D kim cương khá hiện đại đóng gói hàng cẩn thận quá,0
"""Thích con ZenBook UX303 màu vàng ánh kim quá! Trông rất lịch lãm, vào quán cafe vừa nhâm nhi vừa lướt web đậm chất soái ca""",0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền đã ăn còn 1 nữa,0
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,0
Sản phẩm không đẹp. 3 cái loại khác cứng nhắc ko mặc được.,1
.  Bao nhiêu cái xinh cái đẹp chỉ ở trên hình thôi  Lần trc mua 10 thì cũng dc 78 chiếc . Lần này mua 20 chiếc cho 2 size mà chất vừa nóng màu vừa xấu . nói chung Ko muốn ủg hộ nữa . Mình mua lần 2 mà thấy vải lần này xấu hơn hàng chợ vải mỏng trộn lẫn các loại hàng màu xấu tóm lại ko ưng chỉ muốn trả hàng ấy,1
Sendo giao hàng không vấn đề gì. Vấn đề ở chỗ bột tỏi bột hành nhưng lượng hành tỏi thực tế quá ít chủ yếu là phụ phẩm. Hàng không nguyên chất. Kém chất lượng. Sẽ không bao giờ mua hàng này và không bao giờ mua bất kì hàng nào của Công ty sản xuất ra sản phẩm này nữa.,1
Chất lượng sản phẩm rất kém lợn giả bò ăn bị đi ngoài mọi người ko lên mua tiền mất tật mang,1
"""Thanks bạn vì bài chia sẻ hay, tiếc là 90% số đó ko ứng dụng ở cái vùng trũng công nghệ của TG. Mình là người đã có lần hỏi bạn về cách ứng dụng aw trong cuộc sống để xem có nên mua hay ko. Câu trả lời đến giờ vẫn là Không. Chờ đợi sự đồng bộ hạ tầng (bank, thanh toán trực tuyến...) hoặc chờ đợi những chức năng hợp lý cho ng Việt (camera, sim rời, pin lâu...). Tks anyway""",1
Hàng chính hãng hoco sạc nhanh quá rẻ và ngon trong tầm giá đã vậy trước khi vận chuyển shop còn gửi hình qua để mình check,0
Bàn phím đẹp sử dụng tốt shop đóng gói rất cẩn thận.,0
M có hỏi là lót lông ko mà shop ko rep @@ hàng gửi đến chất lượng tệ @@,1
Shop phục vụ rất kém giao sai hàng nhắn tin k thèm trả lời đặt 1 màu giao 1 màu khác. ,1
chat luong san pham kem. hang xau. k bang hang o chợ.,1
Shop đóng gói xinh xắn lắm ạ anh shipper chưa tìm được mà e đã nhìn ra rồi :* hôm qua đặt hôm nay đã có hàng rồi siêu nhanh luôn. Chúc shop năm mới vui vẻ mạnh khỏe và thành công ạ.,0
"""Chờ Note 7 như chờ người yêu lâu ngày không gặp.Đợi em về anh sẽ cưới em.""",0
Vua moi nhan hang đa bị hư dây.,1
Thời gian giao hàng rất nhanh Shop tư vấn rất nhiệt tình.. bé nhà mk rất thích sp này,0
"""Rất đáng để trải nghiệm!""",0
Giao nhanh sử dụng tốt  đủ 5gb/ tháng tôc sđộ truy nhập vừa phải giá hợp lý,0
Chất lượng sản phẩm rất kém mua 2 cái thì 1 cái sắp bục chỉ,1
Thích mua hàng của Shop mãi thôi. Shop bán hàng cực chuẩn. Chủ shop cực kì dễ thương. Chuẩn bị và giao hàng rất nhanh. Đã vậy lại được freeship nữa. Yêu shop quá. Muốn rinh cả shop về nhà ^^,0
Có 1 cuộn bị lỗi toàn bị đứt giữa chừng có vết cắt rất sâu,1
hai cai den o ben hok no chay hoai luon ha  Dien thoai mua ve gan sim vao luc co song luc k co song,1
Giao hang nhanh  hang k giong hinh lm,0
cug duc k giong hinh trong hinh da k bong nhung giao da bong,1
không cắm được ổ cứng di động,1
Sữa tắm có mùi hương bơ sữa nên mùi rất dễ chịu cảm giác da mịn hẵn ra mùi thơm lâu kết hợp thêm sữa dưỡng thể cùng loại chắc cho hiệu quả hơn nữa Bao bì đóng gói cẩn thận giao hàng nhanh và chất lượng nên rất yên tâm vào sản phẩm của tiki,0
Đẹp và thích lắm,0
tiêc là pas  máy bằng nhựa còn lại giống hình đóng gói rât đẹp và ok nha giá rất hợp lý,1
Giao hàng chậm mặc dù nội thành tuy nhiên bù lại shop đóng gói sản phẩm rất đẹp hộp quà cực xinh xắn 😘,0
Chất lượng sản phẩm rất kémMặc rất là hầm. Con minh mặc 1 đêm thôi mà bị hăm đỏ 2 bên bẹn. Hàng này của trung quốc Rất thất vọng. Giá cao mà sản phẩm quá tệ,1
Shop phục vụ rất tốt🖒🖒,0
Khoanh vào cả màu sp mà giao ko đúng gì cả    Ghi Chú RÕ VÀNG,1
Nhận dc hàng mẫu mã tương đương giá thành . Chất lượng chưa xử dụng nên chưa biết,0
Các bạn cẩn thận khi nhận hàng nhé. Khác hoàn toàn so với hình ảnh. Shop là ăn vậy cho ra đảo đi là vừa. Vẫn là cường lực trong suốt thôi ae ạ,1
Chủ shop tư vấn nhiệt tình. Khoá hơi kẹt chút,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. Khá là ưng ☺️,0
Máy rất yếu. ko vặn nổi . Đầy đủ dụng cụ nhưng ko dùng được hiểu quả . Hơi phí tiền.,1
Xấu . Khác hẳn trong hình,1
Giày đẹp lắm ạ. C.ơn shop <3,0
Quá ưng ý..😁😁😁,0
Vải cũng ko đẹp lắm  có lẽ Bụi sợi nhiều  Mặc cho bé ko an toàn,1
Cute :D ,0
Giày xinh lắm 🤣🤣 chủ shop tư vấn nhiệt tình có cơ hội sẽ ủng hộ tiếp :))) 💓,0
Giao nhầm màu nhầm sz... Chán k muốn chết,1
Muối cay quá,0
Đặt sz 42-43 thì tự ý giao đôi to tổ bố ra  Rất không đáng tiền Rất không đáng tiền Rất không đáng tiền Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém Shop phục vụ rất kém,1
Đóng gói sản phẩm rất đẹp và chắc chắn. Hàng dsepj. Tks shop.,0
"Giày rất đẹp , giao hàng nhanh, ad tư vấn nhiệt tình ! ",0
Hộp film Fujifilm mini 20 tấm dành cho dòng máy mini instax này chất lượng rất tốt hình lên màu đẹp nhìn rất khác và lạ hơn so với chụp và rửa ảnh thông thường. Song giá thành lại rất cao thật khó để lưu lại nhiều ảnh với giá thành tấm film cao như vậy,1
Hàng ưng lắm shop ơi!!!!,0
"""Đẹp quá nhìn cứ như mấy dòng của htc ý :)""",0
Chất lượng sản phẩm tốt  dây giày bị sứt ở hai chỗ hai nhưng khắc phục được!giao hàng hơi lâu chút!,0
Đóng gói sản phẩm rất đẹp và chắc chắn máy rất xinh,0
Mình mua 2 đôi nhưng đóng gói sp rất kém sử dụng dịch vụ giao nhanh 2h nhưng ko có tác dụng gì,1
Chất lượng sản phẩm rất kém Rất không đáng tiềnvừa ngọt nợ vùa giòn vụn nhiều ớt nữa 😫,1
Chất lượng sản phẩm tot tuy nhien shop noi 1 duong lam1 neo.minh mua hang 165k nhung van bi tinh phi ship.trong khi do shop noi tinh thi 150k mien ship,1
Máy vừa mua về mà ko dùng đc. Giấy bảo hành thì ko có. Cho 1* về chất lượng,1
Sản phẩm giống hình.tốt,0
Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt  Rất đáng tiền Ok.,0
Chat luong tồi. Kim đồng hồ tự động dich chuyển. Đuoc 1 ngày đã không chạy nữa. Phí tiền,1
Chất lượng sản phẩm tốt Shop phục vụ tốt Thời gian giao hàng nhanh Rất đáng tiền,0
Dưỡng thơm ko bết dính. Mượt tóc. Cảm ơn shop.,0
mở khóa nhanh như điện vậy,0
Hàng đẹp lắm shop giày y hình cho shop 5 sao,0
Sách rất hay và rất đẹp. Trên cả tuyệt vời,0
"""Cảm nhận em này vẫn chưa bằng được lumia 950xl""",1
Chất lượng sản phẩm rất kém Quá tệ . Mã không sử dụng được .  Mua ngày 3-11 hsd đến ngày 20-11 ra cửa hàng báo ngày 1-11 hết hạn . ,1
"""Mấy ai cảm nhận được sự tinh tế và đẳng cấp khi cầm 1 chiếc BB với bàn phím Qwerty. Nhưng công nghệ thì luôn luôn cải tiến và phát triển và đó cũng là cái mà BB đã không làm được, và họ còn mất luôn cả chính kiến của mình khi chạy theo mảng Full Touch và làm mất đi cái truyền thống.""",1
Đóng gói sản phảm kĩ lưỡng  chất lượng sản phẩm y như những gì được quảng cáo . Mình rất ưng ý sản phẩm của shop . Sẽ ủng hộ shop tiếp tục sau này,0
Ảnh đẹp giấy dày. Gói hàng cẩn thận.,0
Bò rất ngon. Nhất là bò viên. Đúng loại mình thích.Ngon tuyệt cú mèo 😗😗😗buồn một nỗi là mấy lần mua rồi mà ko dk shop tặng quà trong khi thấy các bạn mua trước mình review đều được tặng khô gà ăn thử 🤔,0
hàng như hình.  Thời gian giao hàng rất nhanh,0
Hàng kém chất lượng bị hở keo  có lẽ Thất vọng về sản phẩm,1
Chất lượng sản phẩm tuyệt vờithái độ phục vụ OK  sẽ tiếp tục ủng hộ,0
. Lúc mấy đơn đầu đặt nt shop tl rất nhiệt nên thích càng về sau nt phải réo hò mới tl . Đặt bút ảnh thật giao chibi Giao nhầm hàng nt tl chậm nhắn mấy tin chờ lâu mới chịu tl kêu đt xử lý rắt rối,1
Chất lượng sản phẩm tuyệt vời... Shop phục vụ rất tốt,0
Shop gói hàng cẩn thận tư vấn nhiệt tình. ,0
. theo đó spham không giống mô tả  thất vọng,1
Đóng gói sản phẩm đẹp. Sẽ ủng hộ Shop lâu dài.,0
Sản phẩm không giống ảnh .  Quá mỏng,1
Lúc mình nhận được hàng kính đã bị vỡ hết do bên giao hàng ẩu quá báo cho shop phát là shop gửi lại ngay cái khác. Best chiều khách.,0
Cảm quan bịch bỉm giống voi loại m dang dùng nhưng khi dùng 1 miếng r thì thấy khác biệt rất rõ. Bỉm thấm hút kém khi thấm vón cục lổn nhổn. Bỉm thường vón hạt hút ẩm sẽ đông lại giống như thạch nhưng ở đây lại xh vón cục. Mùi khó chịu. Thấy fs nên ham rẻ mua ai dè... k dám dùng tiếp cho con,1
GIAO HÀNG NHẦM SIZE. ĐẶT CHỤC LẦN CẢ CHỤC LẦN ĐỀU THIẾU HÀNG NHẦM SIZE. CHẤT LƯỢNG SẢN PHẨM THÌ OK. LẤY SỈ NHIỀU RỒI MÀ LÀM ĂN KHÔNG CẨN THẬN GÌ CẢ. ĐÁNH GIÁ 1 SAO CHO NHÂN VIÊN SHOP,1
Ngon bổ rẻ.,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng của đơn vị ghn rất chậm,0
Chuốt lên mi nhanh tay. Ko là  Nhanh khô.,0
Đặt 3c mặt đen thì gửi mất 2c mặt trắng rồi,1
Mùi hơi giống thảo dược ,0
Chất lượng sản phẩm tuyệt vời Có điều phải lại mối dược nữa là quá tuyệt vời luôn.,0
1: sản phẩm mình đặt 2 hộp như hình là chất bên trong màu trắng đục. mà giao là 1 màu trắng trong và 1 đục.2: giá 77k nhưng nhận hàng là 80k.,1
Chất lượng sản phẩm tạm được bị bẩn ở sau lưng áo ,1
Đồng hồ rất đẹp  Còn được shop tậng thêm pin nữa,0
Chất lượng sản phẩm kémcủ sạc thì dccòn cáp sạc như sítthế mà bảo đc 2ađo mãi k lên nổi 1a,1
bánh ngon ! giá rẻ hơn những chỗ khác ! đóng gọi đẹp ! nhân viên giao hàng thân thiện ! ăn hết sẽ mua tiếp ! mong shop vẫn tiếp tục giữ giá khuyến mãi này !,0
"Vải dày dặn, đẹp, giá rê Màu dễ thương  Shop phục vụ rất tốt  Thời gian giao hàng rất nhanh",0
Chất lượng sản phẩm rất kémbộ mỏng k đanh vải.so với giá thị trường thì k rẻ.so với sp thì đắt,1
Shop gói hàng kỹ nước hoa hồng có dán băng keo nên k lo bị đổ ra ngoài nha.mọi người. Mình khá hài lòng với chất lượng sp. Sẽ ủng hộ shop trog tg tới :),0
Chất lượng sản phẩm tuyệt vời.Mới dùng chưa biết có bền không ,0
Kích thước hơi bé so với loại quạt thông thường,1
mình có mua sản phẩm nhg định vị k đc.dù đã ra cửa hàng nhờ hỗ trợ cũng k dùng đc.pin thì n hết,1
Rất xinh Rất đáng tiền,0
Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm. Máy rung như máy khoan ổ cắm nóng ran như muốn nổ . Sợ.,1
Bánh có mấy cái bị xẹp lép. Có tới 4 cái trung thu giống nhau dở ẹt,1
Chất vải thích,0
xai tam thoi!!! coi khong ro lam.,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng Khá lâu,0
moi mua ma bi gay chotshop phai doi lai chu,1
Mạng E kém lắm,1
Thời gian giao hàng rất nhanh  Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền,0
Bể bóng đèn. Đèn trây. Chân đèn bụi như đèn cũ,1
Mình chưa xài.nhung thấy sh Đóng gói sản phẩm rất đẹp và chắc chắn,0
"Đóng gói hàng cẩn thận ,  chuẩn hàng chính hãng.  Chưa dùng nhưng vẫn cho shop 5 sao. Dùng nếu xuống kg sẽ ủng hộ shop tiếp nhé... ",0
nói chung Đóng gói sản phẩm rất kém chỉ bọc giấy chuẩn bị hàng quá lâu,1
Hàng dùng tạm được,1
Dùng được ba hôm là xập nguồn ko nạp được nữa,1
"Sao lại vẫn còn cái chữ Samsam thế kia, cứ phải viết ra như vậy người ta mới biết ah, trong hình có ý là được rồi thời đại này đâu dùng trong chữ có nghĩa nữa !!!",1
Thời gian giao hàng nhanh  Đáng đồng tiền,0
Thuc an ngon nươc lau dở tệ,1
Mua đồ còn đc tặng buộc tóc xinh xinh 😘,0
.  Sim mua lần 1 ok sim lần 2 Ko dùng đc  Nhắn mã như trong hướng dẫn Ko đc . Phải nhắn lại bằng mã sim mua lần 1 mới đc .,1
sẽ ủng hộ shop lâu dài,0
Chất lượng sản phẩm tuyệt vời. Mua lần 2 còn muốn mua thêm đến n lần nữa.,0
Hag van chuyen hoi cham..hag vua ý,0
Rất ưng ý với spmình sẽ ung hộ tiếp.  Chất lượng sản phẩm tuyệt vời,0
Chat lượng sp dc. Nhung giao thiếu 1 đôi dép. Đã phản hồi lại shop nhưng ko thấy trả lời.,1
